"id","day","duration","order","mean","median","max","sum","min","theorTime","weekend","weekday","currTime","diffTime","perTime","department"
" fresumir001",7,0.15,0.68,0.42,0.415,0.68,0.83,0.15,33496.5,"workday","Tuesday",35405,1908.5,0.06,"Security"
" fresumir001",8,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Wednesday",35585,2088.5,0.06,"Security"
" fresumir001",9,0.14,0.68,0.41,0.41,0.68,0.82,0.14,33496.5,"workday","Thursday",35345,1848.5,0.06,"Security"
" gcazar001",1,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Wednesday",34139,642.5,0.02,"Engineering"
" gcazar001",10,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",32769,-727.5,-0.02,"Engineering"
" gcazar001",13,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Monday",35368,1871.5,0.06,"Engineering"
" gcazar001",2,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",33256,-240.5,-0.01,"Engineering"
" gcazar001",3,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Friday",34998,1501.5,0.04,"Engineering"
" gcazar001",31,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Tuesday",33967,470.5,0.01,"Engineering"
" gcazar001",6,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Monday",34218,721.5,0.02,"Engineering"
" gcazar001",7,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Tuesday",32687,-809.5,-0.02,"Engineering"
" gcazar001",8,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Wednesday",32949,-547.5,-0.02,"Engineering"
" gcazar001",9,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Thursday",34338,841.5,0.03,"Engineering"
" gflorez002",1,0,0,0,0,0,0,0,33496.5,"workday","Wednesday",0,-33496.5,-1,"Administration"
" gflorez002",10,0,0,0,0,0,0,0,33496.5,"workday","Friday",0,-33496.5,-1,"Administration"
" gflorez002",13,0,0,0,0,0,0,0,33496.5,"workday","Monday",0,-33496.5,-1,"Administration"
" gflorez002",2,0,0,0,0,0,0,0,33496.5,"workday","Thursday",0,-33496.5,-1,"Administration"
" gflorez002",3,0,0,0,0,0,0,0,33496.5,"workday","Friday",0,-33496.5,-1,"Administration"
" gflorez002",31,1,1,1,1,1,2,1,33496.5,"workday","Tuesday",32810,-686.5,-0.02,"Administration"
" gflorez002",6,0,0,0,0,0,0,0,33496.5,"workday","Monday",0,-33496.5,-1,"Administration"
" gflorez002",7,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",0,-33496.5,-1,"Administration"
" gflorez002",8,0,0,0,0,0,0,0,33496.5,"workday","Wednesday",0,-33496.5,-1,"Administration"
" gflorez002",9,0,0,0,0,0,0,0,33496.5,"workday","Thursday",0,-33496.5,-1,"Administration"
" gflorez003",1,1,1,1,1,1,2,1,33496.5,"workday","Wednesday",32854,-642.5,-0.02,"Administration"
" gflorez003",10,0,0,0,0,0,0,0,33496.5,"workday","Friday",0,-33496.5,-1,"Administration"
" gflorez003",13,0,0,0,0,0,0,0,33496.5,"workday","Monday",0,-33496.5,-1,"Administration"
" gflorez003",2,0,0,0,0,0,0,0,33496.5,"workday","Thursday",0,-33496.5,-1,"Administration"
" gflorez003",3,0,0,0,0,0,0,0,33496.5,"workday","Friday",0,-33496.5,-1,"Administration"
" gflorez003",31,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",0,-33496.5,-1,"Administration"
" gflorez003",6,0,0,0,0,0,0,0,33496.5,"workday","Monday",0,-33496.5,-1,"Administration"
" gflorez003",7,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",0,-33496.5,-1,"Administration"
" gflorez003",8,0,0,0,0,0,0,0,33496.5,"workday","Wednesday",0,-33496.5,-1,"Administration"
" gflorez003",9,0,0,0,0,0,0,0,33496.5,"workday","Thursday",0,-33496.5,-1,"Administration"
" gflorez004",1,0,0,0,0,0,0,0,33496.5,"workday","Wednesday",0,-33496.5,-1,"Administration"
" gflorez004",10,0,0,0,0,0,0,0,33496.5,"workday","Friday",0,-33496.5,-1,"Administration"
" gflorez004",13,0,0,0,0,0,0,0,33496.5,"workday","Monday",0,-33496.5,-1,"Administration"
" gflorez004",2,1,1,1,1,1,2,1,33496.5,"workday","Thursday",32857,-639.5,-0.02,"Administration"
" gflorez004",3,0,0,0,0,0,0,0,33496.5,"workday","Friday",0,-33496.5,-1,"Administration"
" gflorez004",31,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",0,-33496.5,-1,"Administration"
" gflorez004",6,0,0,0,0,0,0,0,33496.5,"workday","Monday",0,-33496.5,-1,"Administration"
" gflorez004",7,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",0,-33496.5,-1,"Administration"
" gflorez004",8,0,0,0,0,0,0,0,33496.5,"workday","Wednesday",0,-33496.5,-1,"Administration"
" gflorez004",9,0,0,0,0,0,0,0,33496.5,"workday","Thursday",0,-33496.5,-1,"Administration"
" gflorez005",1,1,1,1,1,1,2,1,33496.5,"workday","Wednesday",0,-33496.5,-1,"Administration"
" gflorez005",10,0,0,0,0,0,0,0,33496.5,"workday","Friday",32855,-641.5,-0.02,"Administration"
" gflorez005",13,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",32855,-641.5,-0.02,"Administration"
" gflorez005",2,1,1,1,1,1,2,1,33496.5,"workday","Thursday",0,-33496.5,-1,"Administration"
" gflorez005",3,0,0,0,0,0,0,0,33496.5,"workday","Friday",32874,-622.5,-0.02,"Administration"
" gflorez005",31,1,1,1,1,1,2,1,33496.5,"workday","Tuesday",0,-33496.5,-1,"Administration"
" gflorez005",6,0,0,0,0,0,0,0,33496.5,"workday","Monday",32854,-642.5,-0.02,"Administration"
" gflorez005",7,0.47,0,0.24,0.235,0.47,0.47,0,33496.5,"workday","Tuesday",61359,27862.5,0.83,"Administration"
" gflorez005",8,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Wednesday",32857,-639.5,-0.02,"Administration"
" gflorez005",9,0,0,0,0,0,0,0,33496.5,"workday","Thursday",32855,-641.5,-0.02,"Administration"
" hblue001",1,0.24,0.48,0.36,0.36,0.48,0.72,0.24,33496.5,"workday","Wednesday",31954,-1542.5,-0.05,"Executive"
" hblue001",10,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",30735,-2761.5,-0.08,"Executive"
" hblue001",13,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Monday",33656,159.5,0,"Executive"
" hblue001",2,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",32557,-939.5,-0.03,"Executive"
" hblue001",3,0.27,0.56,0.42,0.415,0.56,0.83,0.27,33496.5,"workday","Friday",35281,1784.5,0.05,"Executive"
" hblue001",31,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Tuesday",33721,224.5,0.01,"Executive"
" hblue001",6,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Monday",32821,-675.5,-0.02,"Executive"
" hblue001",7,0.22,0.48,0.35,0.35,0.48,0.7,0.22,33496.5,"workday","Tuesday",32439,-1057.5,-0.03,"Executive"
" hblue001",8,0.05,0.48,0.26,0.265,0.48,0.53,0.05,33496.5,"workday","Wednesday",33301,-195.5,-0.01,"Executive"
" hblue001",9,0.23,0.48,0.36,0.355,0.48,0.71,0.23,33496.5,"workday","Thursday",32375,-1121.5,-0.03,"Executive"
" hcocinaro001",1,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",32537,-959.5,-0.03,"Security"
" hcocinaro001",10,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Friday",32812,-684.5,-0.02,"Security"
" hcocinaro001",13,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Monday",32667,-829.5,-0.02,"Security"
" hcocinaro001",2,0.42,0.25,0.34,0.335,0.42,0.67,0.25,33496.5,"workday","Thursday",32575,-921.5,-0.03,"Security"
" hcocinaro001",3,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Friday",32709,-787.5,-0.02,"Security"
" hcocinaro001",31,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Tuesday",32693,-803.5,-0.02,"Security"
" hcocinaro001",6,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Monday",32837,-659.5,-0.02,"Security"
" hcocinaro001",7,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Tuesday",33017,-479.5,-0.01,"Security"
" hcocinaro001",8,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",33077,-419.5,-0.01,"Security"
" hcocinaro001",9,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Thursday",32864,-632.5,-0.02,"Security"
" hmies001",1,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Wednesday",35659,2162.5,0.06,"Facilities"
" hmies001",10,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Friday",36019,2522.5,0.08,"Facilities"
" hmies001",13,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Monday",33139,-357.5,-0.01,"Facilities"
" hmies001",2,0.07,0,0.04,0.035,0.07,0.07,0,33496.5,"workday","Thursday",35719,2222.5,0.07,"Facilities"
" hmies001",3,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Friday",33139,-357.5,-0.01,"Facilities"
" hmies001",31,0.1,0,0.05,0.05,0.1,0.1,0,33496.5,"workday","Tuesday",32779,-717.5,-0.02,"Facilities"
" hmies001",6,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Monday",33603,106.5,0,"Facilities"
" hmies001",7,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Tuesday",34743,1246.5,0.04,"Facilities"
" hmies001",8,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",33793,296.5,0.01,"Facilities"
" hmies001",9,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Thursday",32644,-852.5,-0.03,"Facilities"
" iarlotti001",1,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",28193,-5303.5,-0.16,"Information Technology"
" iarlotti001",10,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Friday",27713,-5783.5,-0.17,"Information Technology"
" iarlotti001",13,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Monday",27293,-6203.5,-0.19,"Information Technology"
" iarlotti001",2,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Thursday",28493,-5003.5,-0.15,"Information Technology"
" iarlotti001",3,0.13,0,0.06,0.065,0.13,0.13,0,33496.5,"workday","Friday",27053,-6443.5,-0.19,"Information Technology"
" iarlotti001",31,0.1,0,0.05,0.05,0.1,0.1,0,33496.5,"workday","Tuesday",27173,-6323.5,-0.19,"Information Technology"
" iarlotti001",6,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",28433,-5063.5,-0.15,"Information Technology"
" iarlotti001",7,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Tuesday",28433,-5063.5,-0.15,"Information Technology"
" iarlotti001",8,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Wednesday",27533,-5963.5,-0.18,"Information Technology"
" iarlotti001",9,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",27593,-5903.5,-0.18,"Information Technology"
" ibarranco001",1,0.34,0.05,0.2,0.195,0.34,0.39,0.05,33496.5,"workday","Wednesday",38807,5310.5,0.16,"Executive"
" ibarranco001",10,1,0.5,0.75,0.75,1,1.5,0.5,33496.5,"workday","Friday",0,-33496.5,-1,"Executive"
" ibarranco001",13,0.49,0.05,0.27,0.27,0.49,0.54,0.05,33496.5,"workday","Monday",34607,1110.5,0.03,"Executive"
" ibarranco001",2,0.16,0.05,0.11,0.105,0.16,0.21,0.05,33496.5,"workday","Thursday",30587,-2909.5,-0.09,"Executive"
" ibarranco001",3,0.43,0.23,0.33,0.33,0.43,0.66,0.23,33496.5,"workday","Friday",17956,-15540.5,-0.46,"Executive"
" ibarranco001",31,0.49,0.73,0.61,0.61,0.73,1.22,0.49,33496.5,"workday","Tuesday",37936,4439.5,0.13,"Executive"
" ibarranco001",6,0.19,0.55,0.37,0.37,0.55,0.74,0.19,33496.5,"workday","Monday",31667,-1829.5,-0.05,"Executive"
" ibarranco001",7,1,0.23,0.62,0.615,1,1.23,0.23,33496.5,"workday","Tuesday",8192,-25304.5,-0.76,"Executive"
" ibarranco001",8,0.14,0.5,0.32,0.32,0.5,0.64,0.14,33496.5,"workday","Wednesday",29857,-3639.5,-0.11,"Executive"
" ibarranco001",9,0.25,0.05,0.15,0.15,0.25,0.3,0.05,33496.5,"workday","Thursday",34336,839.5,0.03,"Executive"
" ibaza001",1,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",26963,-6533.5,-0.2,"Information Technology"
" ibaza001",10,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Friday",27493,-6003.5,-0.18,"Information Technology"
" ibaza001",13,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Monday",26421,-7075.5,-0.21,"Information Technology"
" ibaza001",2,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",27057,-6439.5,-0.19,"Information Technology"
" ibaza001",3,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",27613,-5883.5,-0.18,"Information Technology"
" ibaza001",31,0.08,0.11,0.1,0.095,0.11,0.19,0.08,33496.5,"workday","Tuesday",28565,-4931.5,-0.15,"Information Technology"
" ibaza001",6,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",27837,-5659.5,-0.17,"Information Technology"
" ibaza001",7,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Tuesday",28493,-5003.5,-0.15,"Information Technology"
" ibaza001",8,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Wednesday",27957,-5539.5,-0.17,"Information Technology"
" ibaza001",9,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Thursday",27133,-6363.5,-0.19,"Information Technology"
" iborrasca001",1,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Wednesday",33719,222.5,0.01,"Engineering"
" iborrasca001",10,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Friday",32819,-677.5,-0.02,"Engineering"
" iborrasca001",13,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",35107,1610.5,0.05,"Engineering"
" iborrasca001",2,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Thursday",33972,475.5,0.01,"Engineering"
" iborrasca001",3,0.1,0,0.05,0.05,0.1,0.1,0,33496.5,"workday","Friday",33439,-57.5,0,"Engineering"
" iborrasca001",31,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Tuesday",35685,2188.5,0.07,"Engineering"
" iborrasca001",6,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",34921,1424.5,0.04,"Engineering"
" iborrasca001",7,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Tuesday",35038,1541.5,0.05,"Engineering"
" iborrasca001",8,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Wednesday",35939,2442.5,0.07,"Engineering"
" iborrasca001",9,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Thursday",33479,-17.5,0,"Engineering"
" iovan001",1,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",33720,223.5,0.01,"Information Technology"
" iovan001",10,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",33670,173.5,0.01,"Information Technology"
" iovan001",13,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Monday",35385,1888.5,0.06,"Information Technology"
" iovan001",2,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Thursday",33900,403.5,0.01,"Information Technology"
" iovan001",3,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",35417,1920.5,0.06,"Information Technology"
" iovan001",31,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Tuesday",34799,1302.5,0.04,"Information Technology"
" iovan001",6,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Monday",34560,1063.5,0.03,"Information Technology"
" iovan001",7,0.09,0,0.04,0.045,0.09,0.09,0,33496.5,"workday","Tuesday",33016,-480.5,-0.01,"Information Technology"
" iovan001",8,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",34020,523.5,0.02,"Information Technology"
" iovan001",9,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Thursday",34927,1430.5,0.04,"Information Technology"
" jcastellanos001",1,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",33224,-272.5,-0.01,"Security"
" jcastellanos001",10,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Friday",33532,35.5,0,"Security"
" jcastellanos001",13,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Monday",33207,-289.5,-0.01,"Security"
" jcastellanos001",2,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",33308,-188.5,-0.01,"Security"
" jcastellanos001",3,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Friday",33479,-17.5,0,"Security"
" jcastellanos001",31,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Tuesday",33307,-189.5,-0.01,"Security"
" jcastellanos001",6,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Monday",33236,-260.5,-0.01,"Security"
" jcastellanos001",7,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Tuesday",33224,-272.5,-0.01,"Security"
" jcastellanos001",8,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Wednesday",33437,-59.5,0,"Security"
" jcastellanos001",9,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",33404,-92.5,0,"Security"
" jfrost001",1,0.74,0.92,0.83,0.83,0.92,1.66,0.74,33496.5,"workday","Wednesday",20400,-13096.5,-0.39,"Administration"
" jfrost001",10,0,0,0,0,0,0,0,33496.5,"workday","Friday",19800,-13696.5,-0.41,"Administration"
" jfrost001",13,0,0,0,0,0,0,0,33496.5,"workday","Monday",19800,-13696.5,-0.41,"Administration"
" jfrost001",2,0,0,0,0,0,0,0,33496.5,"workday","Thursday",19800,-13696.5,-0.41,"Administration"
" jfrost001",3,0,0,0,0,0,0,0,33496.5,"workday","Friday",19800,-13696.5,-0.41,"Administration"
" jfrost001",31,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",19800,-13696.5,-0.41,"Administration"
" jfrost001",6,0,0,0,0,0,0,0,33496.5,"workday","Monday",19800,-13696.5,-0.41,"Administration"
" jfrost001",7,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",19800,-13696.5,-0.41,"Administration"
" jfrost001",8,0,0,0,0,0,0,0,33496.5,"workday","Wednesday",19800,-13696.5,-0.41,"Administration"
" jfrost001",9,0,0,0,0,0,0,0,33496.5,"workday","Thursday",19800,-13696.5,-0.41,"Administration"
" jholly001",1,0.39,0.23,0.31,0.31,0.39,0.62,0.23,33496.5,"workday","Wednesday",32219,-1277.5,-0.04,"Administration"
" jholly001",10,0.13,0,0.06,0.065,0.13,0.13,0,33496.5,"workday","Friday",33913,416.5,0.01,"Administration"
" jholly001",13,0.01,0.45,0.23,0.23,0.45,0.46,0.01,33496.5,"workday","Monday",29415,-4081.5,-0.12,"Administration"
" jholly001",2,0.1,0,0.05,0.05,0.1,0.1,0,33496.5,"workday","Thursday",32828,-668.5,-0.02,"Administration"
" jholly001",3,0.1,0,0.05,0.05,0.1,0.1,0,33496.5,"workday","Friday",32819,-677.5,-0.02,"Administration"
" jholly001",31,0.12,0.45,0.28,0.285,0.45,0.57,0.12,33496.5,"workday","Tuesday",33067,-429.5,-0.01,"Administration"
" jholly001",6,0.01,0.45,0.23,0.23,0.45,0.46,0.01,33496.5,"workday","Monday",29415,-4081.5,-0.12,"Administration"
" jholly001",7,0.17,0.59,0.38,0.38,0.59,0.76,0.17,33496.5,"workday","Tuesday",33369,-127.5,0,"Administration"
" jholly001",8,0.1,0,0.05,0.05,0.1,0.1,0,33496.5,"workday","Wednesday",32789,-707.5,-0.02,"Administration"
" jholly001",9,0.19,0.45,0.32,0.32,0.45,0.64,0.19,33496.5,"workday","Thursday",32519,-977.5,-0.03,"Administration"
" jnespola001",1,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Wednesday",33284,-212.5,-0.01,"Security"
" jnespola001",10,0,0,0,0,0,0,0,33496.5,"workday","Friday",33352,-144.5,0,"Security"
" jnespola001",13,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",33447,-49.5,0,"Security"
" jnespola001",2,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Thursday",33368,-128.5,0,"Security"
" jnespola001",3,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Friday",33609,112.5,0,"Security"
" jnespola001",31,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Tuesday",33317,-179.5,-0.01,"Security"
" jnespola001",6,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",33412,-84.5,0,"Security"
" jnespola001",7,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",33497,0.5,0,"Security"
" jnespola001",8,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",33269,-227.5,-0.01,"Security"
" jnespola001",9,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Thursday",33524,27.5,0,"Security"
" jsanjorge001",1,0.5,0,0.25,0.25,0.5,0.5,0,33496.5,"workday","Wednesday",25200,-8296.5,-0.25,"Executive"
" jsanjorge001",10,0.1,0.04,0.07,0.07,0.1,0.14,0.04,33496.5,"workday","Friday",21745,-11751.5,-0.35,"Executive"
" jsanjorge001",13,0.41,0.3,0.36,0.355,0.41,0.71,0.3,33496.5,"workday","Monday",39881,6384.5,0.19,"Executive"
" jsanjorge001",2,0.95,0.04,0.5,0.495,0.95,0.99,0.04,33496.5,"workday","Thursday",64076,30579.5,0.91,"Executive"
" jsanjorge001",3,0.37,0.04,0.2,0.205,0.37,0.41,0.04,33496.5,"workday","Friday",17396,-16100.5,-0.48,"Executive"
" jsanjorge001",31,0.4,0.74,0.57,0.57,0.74,1.14,0.4,33496.5,"workday","Tuesday",39771,6274.5,0.19,"Executive"
" jsanjorge001",6,0.4,0.41,0.4,0.405,0.41,0.81,0.4,33496.5,"workday","Monday",39476,5979.5,0.18,"Executive"
" jsanjorge001",7,0.72,0.37,0.54,0.545,0.72,1.09,0.37,33496.5,"workday","Tuesday",35019,1522.5,0.05,"Executive"
" jsanjorge001",8,0.42,0.37,0.4,0.395,0.42,0.79,0.37,33496.5,"workday","Wednesday",40796,7299.5,0.22,"Executive"
" jsanjorge001",9,0.38,0.37,0.38,0.375,0.38,0.75,0.37,33496.5,"workday","Thursday",38636,5139.5,0.15,"Executive"
" jsimonides001",1,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Wednesday",34208,711.5,0.02,"Engineering"
" jsimonides001",10,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Friday",33849,352.5,0.01,"Engineering"
" jsimonides001",13,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Monday",33369,-127.5,0,"Engineering"
" jsimonides001",2,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",35312,1815.5,0.05,"Engineering"
" jsimonides001",3,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",33369,-127.5,0,"Engineering"
" jsimonides001",31,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Tuesday",34253,756.5,0.02,"Engineering"
" jsimonides001",6,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Monday",35055,1558.5,0.05,"Engineering"
" jsimonides001",7,0.08,0,0.04,0.04,0.08,0.08,0,33496.5,"workday","Tuesday",35504,2007.5,0.06,"Engineering"
" jsimonides001",8,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Wednesday",32829,-667.5,-0.02,"Engineering"
" jsimonides001",9,0.04,0,0.02,0.02,0.04,0.04,0,33496.5,"workday","Thursday",34672,1175.5,0.04,"Engineering"
" junger001",1,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Wednesday",33553,56.5,0,"Information Technology"
" junger001",10,1,1,1,1,1,2,1,33496.5,"workday","Friday",0,-33496.5,-1,"Information Technology"
" junger001",13,1,1,1,1,1,2,1,33496.5,"workday","Monday",0,-33496.5,-1,"Information Technology"
" junger001",2,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",33013,-483.5,-0.01,"Information Technology"
" junger001",3,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Friday",35409,1912.5,0.06,"Information Technology"
" junger001",31,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Tuesday",35353,1856.5,0.06,"Information Technology"
" junger001",6,0.05,0,0.02,0.025,0.05,0.05,0,33496.5,"workday","Monday",33493,-3.5,0,"Information Technology"
" junger001",7,0.06,0,0.03,0.03,0.06,0.06,0,33496.5,"workday","Tuesday",34273,776.5,0.02,"Information Technology"
" junger001",8,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Wednesday",33973,476.5,0.01,"Information Technology"
" junger001",9,1,0.7,0.85,0.85,1,1.7,0.7,33496.5,"workday","Thursday",10025,-23471.5,-0.7,"Information Technology"
" junger002",1,0,0,0,0,0,0,0,33496.5,"workday","Wednesday",0,-33496.5,-1,"Information Technology"
" junger002",10,1,1,1,1,1,2,1,33496.5,"workday","Friday",34873,1376.5,0.04,"Information Technology"
" junger002",13,1,1,1,1,1,2,1,33496.5,"workday","Monday",33928,431.5,0.01,"Information Technology"
" junger002",2,0,0,0,0,0,0,0,33496.5,"workday","Thursday",0,-33496.5,-1,"Information Technology"
" junger002",3,0,0,0,0,0,0,0,33496.5,"workday","Friday",0,-33496.5,-1,"Information Technology"
" junger002",31,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",0,-33496.5,-1,"Information Technology"
" junger002",6,0,0,0,0,0,0,0,33496.5,"workday","Monday",0,-33496.5,-1,"Information Technology"
" junger002",7,0,0,0,0,0,0,0,33496.5,"workday","Tuesday",0,-33496.5,-1,"Information Technology"
" junger002",8,0,0,0,0,0,0,0,33496.5,"workday","Wednesday",0,-33496.5,-1,"Information Technology"
" junger002",9,1,0.48,0.74,0.74,1,1.48,0.48,33496.5,"workday","Thursday",15842,-17654.5,-0.53,"Information Technology"
" kherrero001",1,0.01,0.9,0.46,0.455,0.9,0.91,0.01,33496.5,"workday","Wednesday",33496,-0.5,0,"Security"
" kherrero001",10,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Friday",33542,45.5,0,"Security"
" kherrero001",13,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",33490,-6.5,0,"Security"
" kherrero001",2,0.03,0,0.02,0.015,0.03,0.03,0,33496.5,"workday","Thursday",33372,-124.5,0,"Security"
" kherrero001",3,0.02,0,0.01,0.01,0.02,0.02,0,33496.5,"workday","Friday",33477,-19.5,0,"Security"
" kherrero001",31,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Tuesday",33187,-309.5,-0.01,"Security"
" kherrero001",6,0.01,0,0,0.005,0.01,0.01,0,33496.5,"workday","Monday",33437,-59.5,0,"Security"
